櫃	gwai6
櫅	zai1
櫆	fui1
櫈	dang3
櫉	ceoi4
櫊	gok3
櫋	min4
櫌	jau1
櫍	zat1
櫐	leoi4
櫑	leoi4
櫓	lou5
櫔	lai6
櫘	seoi6
櫙	au1
櫚	leoi3
櫛	zit1
櫜	gou1
櫝	duk6
櫞	jyun4
櫟	lik1
櫠	fai3
櫡	zoek3
櫥	cyu4
櫧	zyu1
櫨	lou4
櫪	lik1
櫫	zyu1
櫬	can3
櫮	ngok6
櫰	waai4
櫱	jit6
櫳	lung4
櫶	hin2
櫸	geoi2
櫹	siu1
櫺	ling4
櫻	jing1
櫼	cim1
櫽	jan2
欀	soeng1
欂	bok3
欃	caam4
欄	laan4
欅	geoi2
權	kyun4
欏	lo4
欐	lai1
欑	cyun4
欒	lyun4
欓	dong1
欖	laam5
欘	zuk1
欙	leoi4
欝	wat1
欞	ling4
欠	him3
次	ci3
欢	fun1
欣	jan1
欤	jyu4
欧	ngau1
欨	heoi2
欬	kat1
欱	hap6
欲	juk6
欵	fun2
欶	sok3
欷	hei1
欸	aai2
欹	ji1
欺	hei1
欻	caa1
欼	ci2
欽	jam1
款	fun2
欿	ham2
歁	zam3
歂	cyun2
歃	saap3
歅	jan1
歆	jam1
歇	hit3
歈	jyu4
歉	hip3
歊	hiu1
歋	je4
歌	go1
歍	wu1
歎	taan3
歐	ngau1
歑	fu1
歒	tik1
歓	fun1
歔	heoi1
歕	fan5
歗	siu3
歘	caa1
歙	kap1
歛	lim5
歜	cuk1
歟	jyu4
歠	zyut3
歡	fun1
止	zi2
正	zing3
此	ci2
步	bou6
武	mou5
歧	kei4
歩	bou6
歪	waai1
歭	ci4
歮	gip3
歯	ci2
歰	saap3
歱	zung2
歲	seoi3
歳	seoi3
歴	lik6
歷	lik6
歸	gwai1
歹	daai2
歺	daai2
死	sei2
歼	cim1
歾	mut1
歿	mut6
殀	jiu2
殁	mut6
殂	cou4
殃	joeng1
殄	can2
殆	toi5
殇	soeng1
殈	gwik1
殉	seon1
殊	syu4
残	caan4
殍	piu5
殑	ging6
殒	wan5
殓	lim6
殔	sei3
殖	zik6
殗	jip3
殘	caan4
殙	fan1
殚	daan1
殛	gik1
殞	wan5
殟	wan1
殠	cau3
殡	ban3
殢	taai3
殣	gan2
殤	soeng1
殥	jan4
殪	ji3
殫	daan1
殭	goeng1
殮	lim6
殯	ban3
殰	duk6
殲	cim1
殳	syu4
殴	au2
段	dyun6
殶	zyu3
殷	jan1
殸	hing3
殺	saat3
殻	hok3
殼	hok3
殽	ngaau4
殿	din6
毀	wai2
毁	wai2
毂	guk1
毃	haau1
毄	gik1
毅	ngai6
毆	au2
毇	wai2
毈	dyun6
毉	ji1
毋	mou4
毌	gun3
母	mou5
毎	mui5
每	mui5
毐	oi2
毒	duk6
毓	juk1
比	bei2
毕	bat1
毖	bei3
毗	pei4
毘	pei3
毙	bai6
毚	caam4
毛	mou4
毜	hou4
毡	zin1
毢	soi1
毣	muk6
毦	nei6
毧	jung4
毨	sin2
毪	mou4
毫	hou4
毬	kau4
毯	taam2
毰	pui4
毳	ceoi3
毵	saam1
毷	mou6
毸	soi1
毹	jyu4
毺	syu1
毻	to3
毼	hot3
毽	jin2
毾	taap3
毿	saam1
氀	leoi4
氂	mou4
氃	tung4
氄	jung5
氅	cong2
氆	pou2
氇	lou5
氈	zin1
氉	cou3
氊	zin1
氋	mung4
氌	lou5
氍	keoi4
氏	si6
氐	dai1
民	man4
氓	maang4
气	hei3
氕	pit3
氖	naai5
気	hei3
氘	dou1
氙	saan1
氚	cyun1
氛	fan1
氜	joeng4
氝	noi6
氟	fat1
氠	san1
氡	dung1
氢	hing1
氣	hei3
氤	jan1
氥	saan1
氦	hoi6
氧	joeng5
氨	on1
氩	aa3
氪	hak1
氫	hing1
氬	aa3
氮	daam6
氯	luk6
氰	cing1
氱	joeng4
氲	wan1
氳	wan1
水	seoi2
氵	seoi2
氷	bing1
永	wing5
氹	tam5
氺	seoi2
氽	tan2
氾	faan3
氿	gwai1
汀	ting1
汁	zap1
求	kau4
汃	ban1
汆	cyun1
汇	wui6
汉	hon3
汊	caa1
汋	joek6
汍	jyun4
汎	faan6
汏	daai6
汐	zik6
汒	mong4
汔	ngat6
汕	saan3
汗	hon6
汘	cim4
汙	wu1
汚	wu1
汛	seon3
汜	ci5
汝	jyu5
汞	hung3
江	gong1
池	ci4
污	wu1
汤	tong1
汧	hin1
汨	jat6
汩	gwat1
汪	wong1
汫	zeng2
汭	jeoi6
汮	gwan1
汯	wang4
汰	taai3
汲	kap1
汳	bin6
汴	bin6
汵	gam3
汶	man4
汸	fong1
汹	hung1
決	kyut3
汽	hei3
汾	fan4
汿	zeoi6
沁	sam3
沂	ji4
沃	juk1
沄	wan4
沅	jyun4
沆	hong4
沇	jin2
沈	sam2
沉	cam4
沊	dam2
沋	jau4
沌	deon6
沍	wu6
沏	cai1
沐	muk6
沒	mut6
沓	daap6
沔	min5
沕	mat6
沖	cung1
沘	bei2
沙	saa1
沚	zi2
沛	pui3
沜	pun3
沟	kau1
没	mut6
沢	zaak6
沣	fung1
沤	au1
沥	lik1
沦	leon4
沧	cong1
沩	gwai1
沪	wu6
沫	mut3
沬	mei6
沭	seot6
沮	zeoi2
沯	zaat3
沰	tok3
沱	to4
沲	to4
河	ho4
沴	leoi6
沶	ji4
沷	fat3
沸	fai3
油	jau4
沺	tin4
治	zi6
沼	ziu2
沽	gu1
沾	zim1
沿	jyun4
況	fong3
泂	gwing2
泃	gau1
泄	sit3
泅	cau4
泆	jat6
泇	gaa1
泉	cyun4
泊	paak3
泋	wai3
泌	bat6
泎	zaak6
泐	lak6
泑	jau2
泒	gu1
泓	wang4
泔	gam1
法	faat3
泖	maau5
泗	si3
泙	paang1
泚	ci2
泛	faan3
泜	ci4
泝	sou3
泞	ning6
泟	zaa1
泠	ling4
泡	paau3
波	bo1
泣	jap1
泥	nai4
泧	jyut6
注	zyu3
泪	leoi6
泫	jyun5
泬	hyut3
泭	fu1
泮	pun3
泯	man5
泰	taai3
泱	joeng1
泲	zai3
泳	wing6
泵	bam1
泶	hok6
泷	lung4
泸	lou4
泺	bok6
泻	se3
泼	put3
泽	zaak6
泾	ging1
泿	ngan4
洀	pun4
洁	git3
洂	jik6
洄	wui4
洅	zoi3
洆	sing4
洇	jan1
洊	zin3
洋	joeng4
洌	lit6
洎	gei3
洏	ji4
洑	fuk6
洒	saa2
洗	sai2
洙	syu4
洚	gong3
洛	lok6
洞	dung6
洟	ji4
洤	cyun4
津	zeon1
洦	paak3
洧	fui2
洨	haau4
洩	sit3
洪	hung4
洫	gwik1
洭	hong1
洮	jiu4
洱	ji5
洲	zau1
洳	jyu5
洴	ping4
洵	seon1
洶	hung1
洸	gwong1
洹	jyun4
洺	ming4
活	wut6
洼	waa1
洽	hap1
派	paai3
洿	wu1
流	lau4
浃	gaap3
浄	zing6
浅	cin2
浆	zoeng1
浇	giu1
浈	zing1
浊	zuk6
测	caak1
浍	kui2
济	zai3
浏	lau4
浐	caan2
浑	wan4
浒	wu2
浓	nung4
浔	cam4
浖	lyut1
浗	kau4
浙	zit3
浚	zeon3
浛	ham4
浜	ban1
浞	zok6
浟	dik6
浠	hei1
浡	but6
浢	dau6
浣	wun2
浤	wang4
浥	jap1
浦	pou4
浩	hou6
浪	long6
浬	lei5
浭	gaang3
浮	fau4
浯	ng4
浰	lei6
浱	seon4
浲	fung4
浴	juk6
浶	lou4
海	hoi2
浸	zam3
浹	gaap3
浺	cung1
浼	mui5
浿	bui3
涀	jin6
涁	sam3
涂	tou4
涅	nip6
涆	hon6
涇	ging1
消	siu1
涉	sip3
涊	nin5
涌	jung2
涎	jin4
涏	ting5
涐	ngo4
涑	cuk1
涒	tan1
涓	gyun1
涔	sam4
涕	tai3
涖	lei6
涗	seoi3
涘	zi6
涙	leoi6
涛	tou4
涝	lou6
涞	loi4
涟	lin4
涠	wai4
涡	gwo1
涣	wun6
涤	dik6
涥	hang1
润	jeon6
涧	gaan3
涨	zoeng3
涩	gip3
涪	fau4
涫	gun3
涬	hang6
涮	saan3
涯	ngaai4
涱	zoeng2
液	jik6
涳	gung1
涴	wo3
涵	haam4
涷	dung1
涸	kok3
涹	wo1
涼	loeng4
涽	fan1
涾	taap3
涿	doek3
淀	din6
淂	dak1
淄	zi1
淅	sik1
淆	ngaau4
淇	kei4
淈	gwat1
淊	jim1
淋	lam4
淌	tong2
淏	hou6
淑	suk6
淒	cai1
淖	naau6
淘	tou4
淙	cung4
淚	leoi6
淛	zit3
淜	paang4
淝	fei4
淞	sung1
淟	tin2
淠	pei3
淡	taam5
淢	gwik1
淤	jyu1
淥	luk6
淦	gaam3
淨	zing6
淩	ling4
淪	leon4
淫	jam4
淬	ceoi3
淮	waai4
淯	juk6
淰	naam5
深	sam1
淳	seon4
淴	fat1
淵	jyun1
淶	loi4
混	wan6
淸	cing1
淹	jim1
淺	cin2
添	tim1
淼	miu5
淾	jam2
渂	man6
渃	je6
渄	fei1
清	cing1
渇	hot3
済	zai3
渉	sip3
渊	jyun1
渋	gip3
渌	luk6
渍	zi3
渎	duk6
渏	ji1
渐	zim6
渑	man5
渓	kai1
渔	jyu4
渕	jyun1
渖	sam2
渗	sam3
渘	jau4
渙	wun6
渚	zyu2
減	gaam2
渜	nyun5
渝	jyu4
渟	ting4
渠	keoi4
渡	dou6
渢	fung1
渣	zaa1
渤	but6
渥	ak1
渦	gwo1
渧	dai3
渨	wui1
温	wan1
渪	jyu4
渫	sit3
測	caak1
渭	wai6
渮	go1
港	gong2
渰	jim1
渲	hyun1
渳	mai5
渴	hot3
游	jau4
渹	gwang1
渺	miu5
渻	saang2
渼	mei5
渽	zoi1
渾	wan4
湃	baai3
湄	mei4
湅	lin6
湆	jap1
湇	jap1
湉	tim4
湊	cau3
湋	wai4
湍	teon1
湎	min5
湏	mui6
湐	paak3
湑	seoi1
湓	pun4
湔	zin1
湖	wu4
湗	fung6
湘	soeng1
湙	jik6
湛	zaam3
湜	sat6
湝	gaai1
湞	zing1
湟	wong4
湡	jyu4
湢	bik1
湣	man5
湧	jung2
湨	gwik1
湩	dung3
湫	zau1
湮	jan1
湯	tong1
湱	waak6
湲	jyun4
湴	baan6
湶	cyun4
湻	seon4
湼	nip6
湾	waan1
湿	sap1
満	mun5
溃	kui2
溅	zin1
溆	zeoi6
溈	gwai1
溉	koi3
溋	jing4
溎	gwai3
溏	tong4
源	jyun4
溓	lim4
溔	jiu5
準	zeon2
溘	hap6
溚	dap6
溜	lau1
溝	kau1
溟	ming4
溠	zaa3
溢	jat6
溥	pou2
溦	mei4
溧	leot6
溪	kai1
溫	wan1
溮	si1
溯	sou3
溱	zeon1
溲	sau1
溳	wan4
溴	cau3
溵	jan1
溶	jung4
溷	wan6
溸	sou3
溹	sok3
溺	nik1
溻	taap3
溼	sap1
溽	juk6
滀	cuk1
滁	cyu1
滂	pong1
滃	jung2
滄	cong1
滅	mit6
滆	gaak3
滇	din1
滈	hou6
滉	fong2
滋	zi1
滌	dik6
滍	ci5
滎	jing4
滏	fu2
滐	git6
滑	waat6
滓	zi2
滔	tou1
滕	tang4
滗	bat1
滘	gaau3
滙	wui6
滚	gwan2
滛	jam4
滝	lung4
滞	zai6
滟	jim6
滠	sip3
满	mun5
滢	jing4
滤	leoi6
滥	laam6
滦	lyun4
滨	ban1
滩	taan1
滪	jyu6
滫	sau1
滬	wu6
滭	bat1
滮	biu1
滯	zai6
滱	kau3
滲	sam3
滴	dik6
滵	mat6
滶	ngou4
滷	lou5
滸	wu2
滹	fu1
滺	jau4
滻	caan2
滽	jung4
滾	gwan2
滿	mun5
漁	jyu4
漂	piu1
漃	zik6
漄	ngaai4
漅	caau4
漆	cat1
漇	saai1
漈	zai3
漉	luk6
漊	lau4
漋	lung4
漌	gan2
漎	cung4
漏	lau6
漑	koi3
漓	lei4
演	jin2
漕	cou4
漖	gaau3
漗	cung1
漘	seon4
漙	tyun4
漚	au1
漠	mok6
漢	hon3
漣	lin4
漤	laam5
漥	waa1
漦	lei4
漧	gon1
漩	syun4
漪	ji1
漫	maan6
漬	zi3
漭	mong5
漮	hong1
漯	leoi5
漰	paang1
漱	sau3
漲	zoeng3
漳	zoeng1
漴	zong6
漵	zeoi6
漶	waan6
漷	gwok3
漸	zim6
漻	lau4
漼	ceoi2
漽	tai4
漾	joeng6
漿	zoeng1
潀	cung4
潁	wing6
潃	sau3
潄	sau3
潆	jing4
潇	siu1
潋	lim6
潍	wai4
潎	pit3
潏	gyut3
潑	put3
潒	dong6
潔	git3
潕	mou5
潖	paa4
潘	pun1
潚	siu1
潛	cim4
潜	cim4
潝	jap1
潞	lou6
潟	coek3
潠	seon1
潢	wong4
潤	jeon6
潦	liu2
潩	ji6
潫	waan1
潬	sin5
潭	taam4
潮	ciu4
潯	cam4
潰	kui2
潲	saau3
潴	zyu1
潵	saat3
潷	bat1
潸	saan1
潹	saan4
潺	saan4
潼	tung4
潾	leon4
潿	wai4
澀	gip3
澁	sap1
澂	cing4
澄	cing4
澆	giu1
澇	lou6
澈	cit3
澉	gam2
澊	cyun1
澌	si1
澍	syu6
澎	paang4
澐	wan4
澒	hung3
澔	hou4
澗	gaan3
澙	coek3
澜	laan4
澝	ning6
澟	lam5
澠	man5
澡	zou2
澣	wun2
澤	zaak6
澥	haai5
澦	jyu6
澧	lai5
澨	sai6
澩	hok6
澫	maan6
澭	jung1
澮	kui2
澯	caan3
澰	lim6
澱	din6
澳	ou3
澴	waan4
澵	zeon1
澶	sin4
澹	daam6
澺	jik1
澻	seoi6
澼	pik1
澽	geoi3
澾	taat3
激	gik1
濁	zuk6
濂	lim4
濃	nung4
濄	wo1
濆	fan4
濇	saap3
濈	cap1
濉	seoi1
濊	kut3
濋	co2
濎	ding2
濑	laai6
濒	ban1
濓	lim4
濔	mei5
濕	sap1
濘	ning6
濙	jing4
濚	jing4
濛	mung4
濜	zeon6
濞	pei3
濟	zai3
濠	hou4
濡	jyu4
濤	tou4
濦	jan2
濩	wok6
濫	laam6
濬	zeon3
濮	buk6
濯	zok6
濰	wai4
濱	ban1
濲	guk1
濳	cim4
濴	jing4
濵	ban1
濶	fut3
濸	cong1
濺	zin1
濼	bok6
濾	leoi6
濿	lai6
瀁	joeng6
瀃	ci3
瀄	zit1
瀅	jing4
瀆	duk6
瀇	wong2
瀉	se3
瀋	sam2
瀌	biu1
瀍	cin4
瀎	mut6
瀏	lau4
瀑	buk6
瀒	saap3
瀔	guk1
瀕	ban1
瀘	lou4
瀙	can3
瀚	hon6
瀛	jing4
瀜	jung4
瀝	lik1
瀞	zing6
瀟	siu1
瀠	jing4
瀡	seoi5
瀣	haai6
瀦	zyu1
瀧	lung4
瀨	laai6
瀫	huk1
瀬	laai6
瀯	jing4
瀰	mei4
瀱	gai3
瀲	lim6
瀴	jing1
瀵	fan3
瀷	jik6
瀸	cim1
瀹	joek6
瀺	caam4
瀼	joeng4
瀾	laan4
瀿	faan4
灂	ziu3
灃	fung1
灄	sip3
灅	leoi5
灈	keoi4
灉	jung1
灊	cam4
灋	faat3
灌	gun3
灍	kyut3
灏	hou6
灐	jing4
灑	saa2
灒	zaan3
灔	jim6
灕	lei4
灘	taan1
灛	zin2
灜	jing4
灝	hou6
灞	baa3
灠	laam5
灡	laan4
灢	nong5
灣	waan1
灤	lyun4
灧	jim6
灨	gam3
灩	jim6
灪	wat1
火	fo2
灬	biu1
灭	mit6
灮	gwong1
灯	dang1
灰	fui1
灴	hung3
灵	ling4
灶	zou3
灷	zyun6
灸	gau3
灹	zaa3
灺	ce6
灼	coek3
災	zoi1
灾	zoi1
灿	caan3
炀	joeng4
炁	hei3
炅	gwai6
炆	man1
炉	lou4
炊	ceoi1
炋	pui1
炎	jim4
炏	kaai3
炒	caau2
炓	tau3
炔	gai3
炕	hong3
炖	dan6
炘	jan1
炙	zek3
炜	wai5
炝	coeng3
炠	saap6
炣	ho2
炤	ziu3
炥	fat6
炦	bat6
炧	se3
炫	jyun4
炬	geoi6
炭	taan3
炮	paau3
炯	gwing2
炰	paau4
炱	toi4
炲	toi4
炳	bing2
炵	dung1
炷	zyu3
炸	zaa3
点	dim2
為	wai4
炻	sek6
炼	lin6
炽	ci3
烀	fu1
烁	soek3
烂	laan6
烃	ting1
烄	gaau2
烈	lit6
烊	joeng4
烋	haau1
烌	jau1
烏	wu1
烐	zau1
烔	tung4
烕	mit6
烖	zoi1
烘	hong3
烙	lok3
烚	saap6
烛	zuk1
烜	hyun1
烝	zing1
烟	jin1
烢	zaak6
烤	haau1
烦	faan4
烧	siu1
烨	jip6
烩	wui6
烫	tong3
烬	zeon6
热	jit6
烯	hei1
烰	fau4
烱	gwing2
烴	ting1
烵	zoek3
烷	jyun2
烹	paang1
烺	long5
烻	jin3
烽	fung1
烾	cek3
焂	suk1
焄	fan1
焅	guk6
焉	jin1
焊	hon6
焌	ceot1
焐	ng6
焓	ham4
焕	wun6
焖	man7
焗	guk6
焘	dou6
焙	bui6
焚	fan4
焜	gwan1
焝	fan3
焞	seon4
焠	ceoi3
無	mou4
焦	ziu1
焩	pang4
焫	naat3
焬	sik1
焭	king4
焮	jan1
焯	coek3
焰	jim6
焱	jim6
焳	zoek3
焴	juk1
焵	gong3
然	jin4
焻	coeng3
焼	siu1
焾	nam4
煀	wat1
煁	nam4
煅	dyun3
煆	dyun6
煇	fai1
煉	lin6
煊	hyun1
煋	sing3
煌	wong4
煍	cau1
煎	zin1
煏	bik6
煑	zyu2
煒	wai5
煔	sim2
煕	hei1
煖	hyun1
煗	nyun5
煙	jin1
煚	gwing2
煜	juk1
煝	mei6
煞	saat3
煟	wai6
煠	zaa3
煢	king4
煣	jau2
煤	mui4
煥	wun6
煦	heoi2
照	ziu3
煨	wui1
煩	faan4
煫	seoi6
煬	joeng4
煮	zyu2
煱	wo1
煲	bou1
煳	wu4
煴	wan3
煵	naam4
煶	zik6
煷	fo2
煸	bin1
煺	teoi3
煻	tong4
煼	caau2
煽	sin3
煾	jan1
熀	fong2
熄	sik1
熅	wan1
熇	haau2
熈	hei1
熊	hung4
熌	sim3
熎	jiu3
熏	fan1
熑	lim4
熒	jing4
熔	jung4
熖	jim6
熗	coeng3
熘	lau6
熙	hei1
熛	biu1
熜	zung2
熝	luk6
熟	suk6
熠	jap1
熢	pung4
熣	seoi1
熤	jap1
熥	tung1
熨	tong3
熬	ngou4
熭	wai6
熯	hon3
熰	au1
熱	jit6
熲	gang2
熳	maan4
熴	kwan1
熵	soeng1
熷	zang1
熸	zim1
熹	hei1
熺	hei1
熾	ci3
燀	cin2
燁	jip6
燂	cim4
燃	jin4
燄	jim6
燅	cam4
燈	dang1
燉	dan6
燊	san1
燋	ciu4
燎	liu4
燏	wat6
燐	leon4
燑	tung4
燒	siu1
燔	faan4
燕	jin3
燖	cam4
燘	mui2
燙	tong3
燚	jik6
燜	man7
燝	ging2
營	jing4
燠	juk1
燡	jik6
燥	cou3
燦	caan3
燧	seoi6
燫	lim4
燬	wai2
燭	zuk1
燮	sip3
燴	wui6
燵	daat6
燶	nung1
燹	sin2
燻	fan1
燼	zeon6
燾	dou6
燿	jiu6
爀	haak1
爁	laam4
爆	baau3
爇	jyut3
爉	laap6
爊	ngou4
爌	kong3
爍	soek3
爎	liu4
爏	lik6
爐	lou4
爓	jim6
爔	hei1
爕	sit3
爖	lung4
爗	jip6
爚	joek6
爛	laan6
爝	zoek6
爞	cung4
爟	gun3
爢	mei4
爣	tong2
爤	laan6
爥	zuk1
爦	laam5
爨	cyun3
爩	wat1
爪	zaau2
爫	zaau2
爬	paa4
爭	zang1
爮	paau4
爯	cing1
爰	jyun4
爱	ngoi3
爲	wai4
爵	zoek3
父	fu6
爷	je4
爸	baa1
爹	de1
爺	je4
爻	ngaau4
爽	song2
爾	ji5
爿	baan2
牀	cong4
牁	go1
牂	zong1
牄	coeng1
牆	coeng4
片	pin3
版	baan2
牉	bun3
牋	zin1
牌	paai4
牍	duk6
牏	jyu4
牐	zaap6
牒	dip6
牓	bong2
牕	coeng1
牖	jau5
牗	jau5
牘	duk6
牙	ngaa4
牛	ngau4
牝	pan5
牟	mau4
牠	taa1
牡	maau5
牢	lou4
牣	jan6
牦	mou4
牧	muk6
物	mat6
牮	zin3
牯	gu2
牲	sang1
牴	dai2
牵	hin1
牷	cyun4
牸	zi3
特	dak6
牺	hei1
牻	mong4
牼	hang1
牽	hin1
牾	ng5
牿	guk1
犀	sai1
犁	lai4
犂	lai4
犄	gei1
犅	gong1
犆	dak6
犇	ban1
犉	seon4
犊	duk6
犋	geoi6
犌	gaa1
犍	gin1
犎	fung1
犏	pin1
犒	hou3
犓	co1
犔	hei3
犖	lok3
犗	gaai3
犚	wai3
犛	lei4
犝	tung4
犟	koeng4
犠	hei1
犢	duk6
犣	lip6
犤	bei1
犦	bok6
犧	hei1
犨	cau4
犩	ngai4
犪	kwai4
犬	hyun2
犭	hyun2
犮	bat6
犯	faan6
犰	kau4
犲	caai4
犴	hon4
犵	go1
状	zong6
犷	gwong2
犹	jau4
犺	kong3
犽	ngaa4
犿	bin6
狀	zong6
狁	wan5
狂	kong4
狃	nau2
狄	dik6
狆	zung1
狈	bui3
狉	pei1
狊	gwik1
狋	ji4
狌	sang1
狍	paau4
狎	haap6
狐	wu4
狑	ling4
狒	fat1
狖	jau6
狗	gau2
狘	hyut3
狙	zeoi1
狚	daan3
狜	gu2
狝	sin2
狞	ning4
狟	wun4
狠	han2
狡	gaau2
狢	hok6
狥	seon1
狨	jung4
狩	sau2
狫	lou5
独	duk6
狭	haap6
狮	si1
狯	kui2
狰	zaang1
狱	juk6
狲	syun1
狳	jyu4
狴	bai6
狵	mong4
狶	hei1
狷	gyun1
狸	lei4
狹	haap6
狺	ngan4
狻	syun1
狼	long4
狽	bui3
狾	zai3
狿	jin4
猀	saa1
猁	lei6
猂	hon5
猃	him2
猄	geng1
猇	haau1
猊	ngai4
猋	biu1
猌	jan6
猎	lip6
猐	goeng1
猑	kwan1
猒	aat3
猓	gwo2
猕	lei4
猖	coeng1
猗	ji1
猘	zai3
猙	zaang1
猛	maang5
猜	caai1
猝	cyut3
猞	se3
猟	lip6
猡	lo4
猢	wu4
猥	wai2
猧	wo1
猨	jyun4
猩	sing1
猪	zyu1
猫	maau1
猬	wai6
献	hin3
猰	jaak3
猱	naau4
猲	hit3
猳	gaa1
猴	hau4
猵	bin1
猶	jau4
猷	jau4
猸	mei4
猹	zaa1
猺	jiu4
猻	syun1
猼	bok3
猾	waat6
猿	jyun4
獀	sau1
獁	maa5
獂	wun4
獃	ngoi4
獄	juk6
獅	si1
獈	jik6
獉	zeon1
獍	ging3
獎	zoeng2
獏	mok6
獐	zoeng1
獑	caam4
獒	ngou1
獗	kyut3
獘	bai6
獚	wong4
獝	wat6
獞	tung4
獟	hiu1
獠	liu4
獢	hiu1
獣	sau3
獦	got3
獧	gyun3
獨	duk6
獩	wai3
獪	kui2
獫	him2
獬	haai5
獭	caat3
獮	sin2
獯	fan1
獰	ning4
獱	ban1
獲	wok6
獳	nau1
獴	mung4
獵	lip6
獶	naau4
獷	gwong2
獸	sau3
獺	caat3
獻	hin3
獼	lei4
獽	joeng4
獾	fun1
獿	naau4
玀	lo4
玁	him2
玃	fok3
玄	jyun4
玅	miu6
玆	ci4
率	leot6
玈	lou4
玉	juk6
王	wong4
玌	kau4
玎	ding1
玏	lak6
玑	gei1
玓	dik1
玔	cyun3
玕	gon1
玖	gau2
玗	jyu1
玘	hei2
玚	dong6
玛	maa5
玜	gung1
玞	fu1
玟	man4
玠	gaai3
玡	je4
玢	ban1
玤	bung2
玥	jyut6
玦	kyut3
玧	mun4
玨	gok3
玩	waan2
玪	gaam1
玫	mui4
玭	pan4
玮	wai5
环	waan4
现	jin6
玱	coeng1
玲	ling4
玳	doi6
玷	dim3
玺	saai2
玻	bo1
玼	ci2
珀	paak3
珂	o1
珄	sang1
珅	san1
珈	gaa1
珉	man4
珊	saan1
珌	bit1
珍	zan1
珎	zan1
珏	gok3
珐	faat3
珑	lung4
珓	gaau3
珕	lai6
珙	gung2
珞	lok3
珠	zyu1
珡	kam4
珢	ngan4
珣	seon1
珤	bou2
珥	ji6
珦	hoeng3
珧	jiu4
珩	hang4
珪	gwai1
珫	cung1
班	baan1
珮	pui3
珯	lou5
珰	dong1
珲	wan4
珳	man4
珵	cing4
珷	mou5
珸	ng4
珹	sing4
珺	gwan6
珻	mui4
珽	ting5
現	jin6
琀	ham3
琁	syun4
琂	jin4
球	kau4
琄	gyun1
琅	long4
理	lei5
琇	sau3
琈	fau4
琉	lau4
琊	je4
琍	lei4
琏	lin4
琐	so2
琑	ciu3
琒	fung1
琔	din6
琕	pan4
琖	zaan1
琗	ceoi3
琙	wik6
琚	geoi1
琛	sam1
琜	loi4
琞	sing3
琟	wai4
琡	zyut3
琢	doek3
琤	saang1
琥	fu2
琦	kei4
琨	gwan1
琪	kei4
琫	bung2
琬	jyun2
琭	luk6
琮	cung4
琯	gun2
琰	jim5
琱	diu1
琲	pui3
琳	lam4
琴	kam4
琵	pei4
琶	paa4
琷	kyut3
琸	zoek3
琹	kam4
琺	faat3
琼	king4
琿	wan4
瑀	jyu5
瑁	mou6
瑃	ceon1
瑄	syun1
瑅	tai4
瑆	sing1
瑇	doi6
瑈	jau4
瑉	man4
瑊	zam1
瑋	wai5
瑌	jyun5
瑑	syun6
瑒	coeng3
瑓	lin6
瑕	haa4
瑖	dyun3
瑗	jyun6
瑙	nou5
瑚	wu4
瑛	jing1
瑜	jyu4
瑝	waang4
瑞	seoi6
瑟	sat1
瑠	lau4
瑡	si1
瑢	jung4
瑣	so2
瑤	jiu4
瑥	wan1
瑨	zeon3
瑩	jing4
瑪	maa5
瑫	tou1
瑬	lau4
瑭	tong4
瑮	leot6
瑯	long4
瑰	gwai1
瑱	tin3
瑲	coeng1
瑳	co1
瑴	gok3
瑵	zou2
瑶	jiu4
瑷	ngoi3
瑺	soeng4
瑽	cung1
瑾	gan2
瑿	ji1
璀	ceoi1
璁	cung1
璂	kei4
璃	lei4
璅	so2
璆	kau4
璇	syun4
璈	ngou4
璉	lin4
璊	mun4
璋	zoeng1
璌	jan4
璍	jip6
璎	jing1
璐	lou6
璗	dong6
璘	leon4
璙	liu4
璚	ging4
璛	suk1
璜	wong4
璝	gwai1
璞	pok3
璟	ging2
璠	faan4
璡	zeon3
璢	lau4
璣	gei1
璤	wai6
璦	ngoi3
璧	bik1
璨	caan3
璩	keoi4
璪	zou2
璫	dong1
環	waan4
璱	sat1
璲	seoi6
璴	co2
璵	jyu4
璸	ban1
璹	sau6
璺	man6
璽	saai2
璿	syun4
瓀	jyun5
瓁	wok6
瓅	lik1
瓆	zat1
瓈	lei4
瓊	king4
瓌	gwai1
瓏	lung4
瓐	lou4
瓒	zaan3
瓓	laan6
瓔	jing1
瓖	soeng1
瓘	gun3
瓚	zaan3
瓛	wun4
瓜	gwaa1
瓝	bok3
瓞	dit6
瓟	bok6
瓠	wok6
瓢	piu4
瓣	faan6
瓤	nong4
瓦	ngaa5
瓧	sap6
瓨	gong1
瓩	cin1
瓬	fong2
瓮	ung3
瓯	au1
瓰	fan1
瓱	hou4
瓲	tyun4
瓴	ling4
瓶	ping4
瓷	ci4
瓸	baak3
瓹	gyun1
瓻	ci1
瓽	dong6
瓿	pau2
甀	zeoi6
甁	ping4
甂	bin1
甃	zau3
甄	jan1
甅	lei4
甇	aang1
甈	hei3
甋	dik1
甌	au1
甍	mang4
甎	zyun1
甏	bong3
甐	leon4
甑	zang6
甒	mou5
甓	pik1
甔	daam1
甕	ung3
甖	aang1
甗	jin5
甘	gam1
甙	doi6
甚	sam6
甜	tim4
甝	hon4
甞	soeng4
生	saang7
甡	san1
產	caan2
産	caan2
